TransactionID,CustomerID,TransactionType,TransactionAmount,TransactionDate,TransactionTime,IP_Location,Device,OldBalance,NewBalance,SenderAccount,ReceiverAccount,SenderLocation,ReceiverLocation,SenderBank,ReceiverBank,isFraud
T002218,C6889,Withdrawal,3961.3,2025-08-01,00:29:28,184.222.89.169,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),16720.71,12759.41,AC745035,AC171123,New Kristen,Nathanstad,Bank B,Bank E,0
T002219,C9712,Transfer,3643.42,2024-12-30,02:21:33,176.158.167.181,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1),19266.42,15623.0,AC231520,AC576797,Michaelberg,Charlesstad,Bank A,Bank B,0
T002220,C7497,Transfer,6679.56,2025-02-11,16:11:13,111.61.160.86,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.1),4603.44,4603.44,AC570949,AC623404,West Grant,Andreamouth,Bank B,Bank A,0
T002221,C5433,Payment,6724.09,2024-09-15,20:59:47,205.16.42.67,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/533.5.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.5.4",15373.92,8649.83,AC952607,AC139778,Port Justin,Brianstad,Bank D,Bank D,0
T002222,C9960,Transfer,929.33,2024-12-15,11:13:30,172.79.160.5,Opera/9.25.(Windows NT 5.1; my-MM) Presto/2.9.160 Version/12.00,15714.91,14785.58,AC157783,AC523602,North Peter,New Kathrynbury,Bank A,Bank C,0
T002223,C7546,Deposit,9298.15,2025-07-23,17:06:22,65.239.2.150,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.39.3 (KHTML, like Gecko) Version/4.0 Safari/533.39.3",3516.21,3516.21,AC261343,AC439041,Martinezshire,South Stephanie,Bank C,Bank E,0
T002224,C9033,Transfer,7305.18,2025-05-04,17:55:37,156.152.212.118,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),4745.01,4745.01,AC974314,AC675538,Chelseastad,Michaelfurt,Bank C,Bank E,0
T002225,C1533,Withdrawal,9419.63,2025-05-31,01:16:47,98.62.230.227,Mozilla/5.0 (Android 7.0; Mobile; rv:9.0) Gecko/9.0 Firefox/9.0,204.95,204.95,AC680701,AC465742,North Sarah,South Susanhaven,Bank E,Bank E,0
T002226,C3025,Withdrawal,9927.12,2025-08-13,12:52:47,122.56.103.101,Mozilla/5.0 (Android 2.3.1; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,11557.76,1630.64,AC379159,AC720350,South Bridgethaven,North Nicholastown,Bank A,Bank C,0
T002227,C9961,Payment,6530.01,2024-11-17,04:53:16,91.153.109.190,"Mozilla/5.0 (iPad; CPU iPad OS 17_4_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/14.2f4449.0 Mobile/31X729 Safari/536.2",7061.51,531.5,AC746066,AC622589,Scottborough,Lake Roger,Bank B,Bank C,0
T002228,C9408,Payment,5371.83,2025-07-21,15:06:26,223.180.131.9,Opera/8.39.(Windows NT 5.01; ga-IE) Presto/2.9.177 Version/12.00,19834.36,14462.53,AC713849,AC722742,Port Lynn,Port Peggychester,Bank D,Bank C,0
T002229,C5969,Payment,7718.53,2025-01-30,08:53:40,147.49.27.175,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.1),514.44,514.44,AC609849,AC705925,Emilyshire,North Joshuabury,Bank D,Bank E,0
T002230,C1810,Deposit,7101.25,2025-07-02,22:43:18,216.21.40.17,Opera/9.27.(X11; Linux x86_64; ne-NP) Presto/2.9.190 Version/12.00,10252.7,3151.45,AC798033,AC139833,Samanthaland,Lake Kennethview,Bank A,Bank D,0
T002231,C4570,Deposit,6683.16,2024-12-03,05:30:33,89.221.69.59,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_4 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/10.2x1010.0 Mobile/37H834 Safari/536.0",19850.34,13167.18,AC511265,AC933170,Alexandraborough,Jessestad,Bank C,Bank C,0
T002232,C8622,Deposit,2869.2,2024-10-21,08:31:17,83.243.156.196,Mozilla/5.0 (Android 13; Mobile; rv:12.0) Gecko/12.0 Firefox/12.0,15090.12,12220.92,AC766356,AC834275,Paulamouth,North Ashleytown,Bank E,Bank D,0
T002233,C1088,Transfer,2539.96,2025-04-06,13:19:11,59.100.24.173,Opera/8.45.(Windows NT 11.0; ca-IT) Presto/2.9.172 Version/11.00,9626.52,7086.56,AC807348,AC838552,Matatown,Port Shannon,Bank A,Bank C,0
T002234,C1700,Withdrawal,7494.72,2025-08-09,06:49:44,70.87.51.40,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.0),13648.34,6153.62,AC936312,AC616640,Arnoldfort,Leachborough,Bank A,Bank E,0
T002235,C1716,Transfer,7661.15,2025-02-16,00:16:43,153.108.62.53,"Mozilla/5.0 (iPad; CPU iPad OS 17_3_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/55.0.870.0 Mobile/98K705 Safari/531.1",8162.75,501.6,AC184243,AC131648,West Jeffreyside,Baileyville,Bank A,Bank A,0
T002236,C4965,Transfer,2774.79,2025-02-15,14:18:09,82.207.191.82,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/31.0.821.0 Safari/534.2",15872.71,13097.92,AC190562,AC193432,Spencershire,New Johnhaven,Bank C,Bank E,0
T002237,C2601,Deposit,8204.48,2025-08-21,02:18:56,140.198.200.241,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.34.3 (KHTML, like Gecko) Version/4.0 Safari/535.34.3",14042.42,5837.94,AC370341,AC248885,Lake Jamesville,Jeffreymouth,Bank D,Bank A,0
T002238,C8151,Withdrawal,6462.44,2025-03-01,04:47:33,169.80.145.143,Opera/9.38.(X11; Linux i686; sat-IN) Presto/2.9.186 Version/10.00,11316.85,4854.41,AC605175,AC366892,Crawfordburgh,Gibsonbury,Bank D,Bank E,0
T002239,C1133,Withdrawal,8033.15,2025-07-28,07:11:59,96.240.254.247,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0),2283.2,2283.2,AC378270,AC149237,South Shawnport,North Johnville,Bank E,Bank C,0
T002240,C3776,Deposit,7793.02,2025-06-13,04:13:32,161.209.210.152,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.0),11529.83,3736.81,AC143847,AC918644,West Jason,Rebeccaville,Bank E,Bank B,0
T002241,C7597,Payment,1207.68,2025-06-17,21:55:09,59.208.247.64,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/20.0.896.0 Safari/535.2",1499.07,291.39,AC383439,AC134021,South Karenburgh,West Michaelberg,Bank A,Bank D,0
T002242,C6596,Withdrawal,8032.2,2025-01-28,11:50:45,122.90.131.65,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0),15112.74,7080.54,AC364446,AC835830,Peterston,Navarroshire,Bank C,Bank E,0
T002243,C5822,Payment,1059.23,2024-12-08,06:04:54,103.122.244.241,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.0),9995.42,8936.19,AC144553,AC793080,Stephenbury,East Jessemouth,Bank A,Bank E,0
T002244,C8674,Withdrawal,4997.21,2024-11-15,05:53:05,65.71.7.145,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_3) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/49.0.836.0 Safari/536.0",18509.65,13512.44,AC763436,AC358941,Carterhaven,East Melindatown,Bank D,Bank D,0
T002245,C6833,Deposit,2789.1,2024-10-31,10:29:24,213.213.3.5,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9 rv:6.0; ar-PS) AppleWebKit/533.4.5 (KHTML, like Gecko) Version/5.0.1 Safari/533.4.5",10685.17,7896.07,AC101641,AC998531,New Williamshire,East Melvin,Bank C,Bank A,0
T002246,C4980,Payment,1349.12,2025-01-14,13:21:44,120.179.179.20,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),8774.8,7425.68,AC274036,AC658565,Lake Karenbury,Lake Scotthaven,Bank C,Bank E,0
T002247,C4611,Deposit,3660.38,2025-06-03,08:26:54,118.179.19.244,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/26.0.859.0 Safari/535.2",4996.98,1336.6,AC912331,AC570130,Port Sarahstad,Morganland,Bank A,Bank E,0
T002248,C3934,Transfer,3829.98,2024-12-28,08:32:12,150.66.203.47,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.0),13013.81,9183.83,AC256084,AC930319,Lake Kimberlyburgh,Cynthiatown,Bank C,Bank D,0
T002249,C1548,Deposit,2641.36,2025-03-06,04:55:02,27.104.45.198,Opera/9.74.(Windows NT 4.0; hr-HR) Presto/2.9.174 Version/10.00,17595.41,14954.05,AC347050,AC697911,South Larry,Johnsonfort,Bank B,Bank E,0
T002250,C7276,Payment,7789.9,2024-10-05,09:33:16,19.168.178.27,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/47.0.896.0 Safari/534.1",8934.74,1144.84,AC702835,AC258817,Jeffreyville,South Sarahhaven,Bank D,Bank D,0
T002251,C7751,Deposit,5027.09,2025-01-31,15:31:56,122.18.176.0,Mozilla/5.0 (Windows NT 6.2; fi-FI; rv:1.9.1.20) Gecko/3385-03-05 06:54:40 Firefox/3.6.18,16853.69,11826.6,AC470257,AC695709,North Margaretchester,Port Scott,Bank A,Bank D,0
T002252,C4301,Payment,5375.12,2025-03-26,08:58:09,112.222.147.242,Opera/8.61.(X11; Linux i686; gv-GB) Presto/2.9.178 Version/10.00,18223.77,12848.65,AC757391,AC824562,West Kevin,Donnastad,Bank E,Bank B,0
T002253,C6812,Payment,3733.81,2024-09-09,23:45:52,31.23.242.5,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; lij-IT) AppleWebKit/533.41.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.41.4",10868.79,7134.98,AC553468,AC649420,Port Kristen,Lake Jeffreychester,Bank E,Bank B,0
T002254,C6855,Withdrawal,4257.62,2024-10-03,16:44:32,95.13.27.146,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.0),17100.68,12843.06,AC433944,AC298857,Andrealand,Victoriamouth,Bank D,Bank D,0
T002255,C9341,Transfer,7623.14,2024-12-29,22:05:11,161.101.54.228,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; csb-PL) AppleWebKit/531.42.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6531.42.6",3559.42,3559.42,AC725995,AC947615,Samanthachester,Lake Susanfort,Bank E,Bank A,0
T002256,C2343,Payment,3001.31,2025-07-31,05:18:54,107.185.80.80,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/34.0.897.0 Mobile/98H602 Safari/535.0",9476.35,6475.04,AC807057,AC266958,Jeffreytown,South Samanthaside,Bank B,Bank C,0
T002257,C7660,Transfer,9993.97,2024-11-23,19:01:20,191.254.203.26,Opera/9.83.(Windows NT 5.0; iu-CA) Presto/2.9.185 Version/12.00,15995.79,6001.82,AC225112,AC853020,New Steven,Perezchester,Bank C,Bank A,0
T002258,C8138,Deposit,8493.16,2024-12-11,01:02:37,163.128.119.88,Opera/8.40.(Windows NT 5.2; nb-NO) Presto/2.9.165 Version/10.00,4098.49,4098.49,AC253714,AC405994,Port Noahstad,Calderonmouth,Bank A,Bank C,0
T002259,C5511,Deposit,8209.54,2025-05-01,07:03:00,144.172.135.237,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; bs-BA) AppleWebKit/535.47.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6535.47.1",8098.11,8098.11,AC754096,AC778522,Mcclainborough,Kathleenland,Bank A,Bank C,0
T002260,C3472,Transfer,9750.96,2025-01-06,00:29:42,42.44.56.93,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/55.0.868.0 Mobile/80J441 Safari/534.0",4277.49,4277.49,AC748348,AC625087,Nicholasmouth,South Richard,Bank B,Bank E,0
T002261,C5107,Deposit,8911.89,2025-03-27,22:11:48,92.187.159.26,Mozilla/5.0 (Windows 95; es-PE; rv:1.9.1.20) Gecko/7555-10-21 19:02:28 Firefox/11.0,8401.97,8401.97,AC709810,AC287757,East Paul,South Dwayne,Bank B,Bank E,0
T002262,C6945,Withdrawal,5653.14,2025-07-27,16:09:33,187.154.109.133,Opera/8.49.(X11; Linux x86_64; ta-LK) Presto/2.9.183 Version/10.00,10887.0,5233.86,AC536243,AC146444,Gonzalezberg,Castilloview,Bank D,Bank B,0
T002263,C8979,Transfer,3202.79,2024-09-01,14:21:03,146.250.62.146,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.23.3 (KHTML, like Gecko) Version/5.1 Safari/534.23.3",18548.05,15345.26,AC395580,AC758436,New Jenniferburgh,East Donaldbury,Bank C,Bank D,0
T002264,C2370,Transfer,1000.95,2025-03-20,15:26:26,43.192.241.152,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.0),5560.0,4559.05,AC710866,AC411759,Gracemouth,South Adriana,Bank B,Bank D,0
T002265,C7649,Deposit,5285.55,2025-04-20,01:37:28,112.35.202.118,Opera/8.47.(X11; Linux i686; crh-UA) Presto/2.9.184 Version/11.00,11389.33,6103.78,AC793010,AC952517,Velezview,Adamberg,Bank B,Bank E,0
T002266,C1504,Withdrawal,9325.29,2024-09-05,13:50:05,60.209.115.182,Mozilla/5.0 (Windows NT 6.2; ti-ET; rv:1.9.0.20) Gecko/4168-10-15 17:14:09 Firefox/3.6.5,16371.83,7046.54,AC584549,AC568410,Tracyport,Port Omarland,Bank B,Bank A,0
T002267,C2578,Deposit,3714.87,2025-07-15,06:56:43,110.195.242.221,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4293-10-02 05:16:15 Firefox/3.6.6,12524.32,8809.45,AC367611,AC139278,Masonport,West Whitney,Bank A,Bank B,0
T002268,C5796,Transfer,7199.32,2025-03-16,06:29:58,140.86.152.167,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/55.0.877.0 Safari/534.0",10201.04,3001.72,AC251674,AC565662,Port Shannon,North Dakota,Bank E,Bank E,0
T002269,C4639,Transfer,5715.49,2024-11-26,04:15:53,185.67.41.245,"Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/37.0.818.0 Safari/536.2",1741.42,1741.42,AC844212,AC566007,Lake Timothy,Scottmouth,Bank E,Bank D,0
T002270,C9980,Payment,3096.02,2024-10-29,09:36:54,223.133.46.126,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.18.7 (KHTML, like Gecko) Version/5.0.4 Safari/531.18.7",12152.58,9056.56,AC903820,AC128143,Martinezland,Lake Anthony,Bank A,Bank C,0
T002271,C1110,Deposit,6644.62,2025-02-23,11:19:48,112.22.246.55,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mr-IN) AppleWebKit/535.36.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.36.4",14800.94,8156.32,AC216388,AC482510,Thomasfurt,East Breannastad,Bank C,Bank B,0
T002272,C7709,Transfer,1948.28,2024-09-23,13:25:21,164.31.247.211,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_9 rv:5.0; hne-IN) AppleWebKit/532.42.5 (KHTML, like Gecko) Version/5.1 Safari/532.42.5",13174.11,11225.83,AC948427,AC609129,Lake Cody,South Michellemouth,Bank E,Bank B,0
T002273,C4561,Transfer,3585.41,2025-03-20,06:05:32,184.138.75.89,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.10.2 (KHTML, like Gecko) Version/5.0.4 Safari/534.10.2",19956.29,16370.88,AC361507,AC581584,Wongton,Port Elizabeth,Bank A,Bank C,0
T002274,C6375,Payment,1949.2,2025-05-04,14:00:23,83.42.69.5,Opera/9.47.(Windows NT 10.0; wal-ET) Presto/2.9.189 Version/12.00,15785.36,13836.16,AC254450,AC512942,North Michael,Christopherburgh,Bank A,Bank E,0
T002275,C6522,Payment,5266.61,2024-11-06,11:58:38,219.19.113.157,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6; rv:1.9.3.20) Gecko/8761-12-02 21:00:13 Firefox/10.0,12315.14,7048.53,AC200063,AC993924,Burgesston,North Ronald,Bank A,Bank C,0
T002276,C6960,Deposit,261.08,2025-02-07,20:50:15,200.222.110.84,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_5 rv:3.0; br-FR) AppleWebKit/531.27.1 (KHTML, like Gecko) Version/4.1 Safari/531.27.1",15215.77,14954.69,AC311960,AC740806,Ethanton,Pattersonshire,Bank C,Bank A,0
T002277,C9686,Transfer,9700.92,2024-12-10,19:09:30,140.208.227.211,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.0),3619.89,3619.89,AC560356,AC361212,New Nicole,South Trevor,Bank B,Bank D,0
T002278,C4049,Payment,9395.17,2025-05-04,23:39:31,195.234.102.247,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sq-AL) AppleWebKit/534.3.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.3.3",15202.6,5807.43,AC731575,AC633532,Lake James,Johnshire,Bank B,Bank A,0
T002279,C7733,Transfer,1269.59,2024-09-06,16:10:06,4.134.88.168,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/22.0.821.0 Safari/536.2",15755.4,14485.81,AC496319,AC980162,Gailfort,Priceborough,Bank C,Bank A,0
T002280,C8583,Deposit,4443.88,2024-12-07,13:50:00,157.197.236.97,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.16.5 (KHTML, like Gecko) Version/4.0.3 Safari/533.16.5",6721.13,2277.25,AC840985,AC765268,Brownshire,South Paul,Bank C,Bank D,0
T002281,C8844,Withdrawal,7825.08,2024-09-15,16:27:31,129.169.123.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/14.7l7999.0 Mobile/17C443 Safari/535.2",9791.53,1966.45,AC272747,AC932077,Carlland,Port Carolineberg,Bank C,Bank D,0
T002282,C2575,Deposit,7801.87,2025-06-23,17:03:53,5.39.240.30,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; nan-TW) AppleWebKit/532.39.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.39.2",13107.25,5305.38,AC912399,AC373995,Port Joshua,Carsonburgh,Bank C,Bank D,0
T002283,C5774,Withdrawal,820.91,2025-02-21,11:05:51,197.114.125.233,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; tig-ER) AppleWebKit/532.40.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.40.7",6272.39,5451.48,AC130419,AC767977,Lynchton,Lynchfort,Bank A,Bank B,0
T002284,C8969,Withdrawal,1507.75,2025-04-27,11:26:40,194.110.250.140,Opera/8.90.(X11; Linux x86_64; quz-PE) Presto/2.9.183 Version/10.00,8959.3,7451.55,AC318311,AC499731,Dorseytown,Lake Judy,Bank C,Bank A,0
T002285,C3287,Deposit,5278.7,2024-09-17,14:15:53,74.112.208.85,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/55.0.869.0 Safari/531.0",4517.43,4517.43,AC690335,AC346526,Lake Melissatown,Jordanfort,Bank D,Bank D,0
T002286,C8543,Deposit,1633.48,2025-03-27,09:24:56,185.134.247.220,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.0),14125.7,12492.22,AC184134,AC114227,Norrisfort,Carterland,Bank C,Bank C,0
T002287,C4520,Withdrawal,1761.06,2024-12-06,01:58:38,85.181.120.143,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.1),2144.4,383.34,AC738215,AC544428,Aaronborough,Wallacemouth,Bank E,Bank C,0
T002288,C5914,Transfer,9958.04,2025-01-20,12:45:37,187.31.137.94,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/23.0.851.0 Safari/533.2",3314.04,3314.04,AC757511,AC473043,Lake Kimberlystad,Vincentberg,Bank B,Bank D,0
T002289,C3650,Payment,9213.1,2025-06-11,17:11:50,208.205.225.49,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/53.0.850.0 Safari/532.1",264.37,264.37,AC982629,AC434461,Dianefurt,Rosalesland,Bank C,Bank D,0
T002290,C4450,Withdrawal,3686.89,2025-03-08,08:00:55,206.166.55.15,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2; rv:1.9.4.20) Gecko/7684-08-20 22:37:53 Firefox/3.8,11504.24,7817.35,AC552914,AC424807,New Betty,Melissaberg,Bank C,Bank B,0
T002291,C4249,Transfer,3550.77,2025-05-28,08:31:30,163.165.250.18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/14.0.811.0 Safari/535.2",3745.99,195.22,AC408721,AC815926,Amyberg,Jenniferbury,Bank D,Bank A,0
T002292,C4554,Transfer,5615.73,2025-02-23,23:53:33,172.68.139.76,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/3270-09-25 20:28:06 Firefox/3.8,19263.71,13647.98,AC389200,AC924476,West Amy,West Jeffreyfort,Bank E,Bank B,0
T002293,C7242,Payment,5254.76,2025-02-27,03:56:32,172.14.211.232,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; os-RU) AppleWebKit/534.4.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.4.3",16903.86,11649.1,AC395642,AC106483,North Shanefurt,Mcneilstad,Bank C,Bank D,0
T002294,C6158,Withdrawal,8858.44,2025-03-02,12:55:56,89.64.18.21,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/18.0.868.0 Safari/536.2",17850.99,8992.55,AC525542,AC231497,South Terri,New Amyburgh,Bank B,Bank E,0
T002295,C2905,Transfer,445.38,2024-11-07,05:33:58,30.207.85.240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3 rv:2.0; mhr-RU) AppleWebKit/531.37.6 (KHTML, like Gecko) Version/4.1 Safari/531.37.6",14682.1,14236.72,AC866893,AC192386,East Brendamouth,North John,Bank C,Bank D,0
T002296,C7880,Transfer,3094.24,2025-04-29,09:16:16,59.130.48.197,Opera/8.92.(X11; Linux x86_64; brx-IN) Presto/2.9.184 Version/11.00,3616.28,522.04,AC662653,AC174735,North Adam,Douglasmouth,Bank A,Bank C,0
T002297,C8500,Deposit,1446.67,2024-11-14,03:03:33,71.159.52.91,Opera/9.20.(X11; Linux i686; crh-UA) Presto/2.9.178 Version/11.00,17694.78,16248.11,AC405056,AC440648,Davisbury,Aaronview,Bank D,Bank B,0
T002298,C9176,Transfer,4917.41,2025-06-12,00:22:04,168.44.248.219,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_7; rv:1.9.3.20) Gecko/4713-07-02 12:16:29 Firefox/4.0,14343.13,9425.72,AC543956,AC217455,New Amychester,North Anthonyshire,Bank A,Bank D,0
T002299,C4940,Payment,7373.47,2025-05-06,05:10:16,193.74.67.8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/39.0.862.0 Safari/532.2",112.93,112.93,AC654886,AC522199,Francoton,Fostershire,Bank C,Bank E,0
T002300,C6081,Deposit,412.53,2024-12-10,03:12:59,164.230.244.1,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/8607-12-12 04:57:05 Firefox/3.6.1,10758.69,10346.16,AC570597,AC158585,Luisburgh,Shermanfurt,Bank B,Bank D,0
T002301,C8256,Deposit,7624.92,2025-02-22,02:11:50,204.6.68.161,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/53.0.890.0 Mobile/84M023 Safari/531.0",8936.71,1311.79,AC607869,AC208622,Port Jason,East Stephanieton,Bank D,Bank C,0
T002302,C7764,Payment,805.43,2024-12-12,03:59:20,83.37.131.4,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/50.0.807.0 Safari/533.2",1305.35,499.92,AC525650,AC306571,East Douglasstad,New Sandra,Bank E,Bank E,0
T002303,C4164,Transfer,3737.6,2025-06-19,23:57:20,33.253.75.150,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/23.0.839.0 Safari/535.2",10790.82,7053.22,AC683078,AC765705,Port Andreborough,West Brendaport,Bank A,Bank D,0
T002304,C3265,Transfer,1025.29,2025-05-27,00:06:44,20.140.153.79,Opera/8.41.(Windows NT 5.1; es-SV) Presto/2.9.169 Version/11.00,19613.26,18587.97,AC373334,AC470719,Port Josephfort,Lake Keithborough,Bank E,Bank A,0
T002305,C3260,Payment,2299.25,2025-06-12,04:53:16,10.140.104.0,Opera/8.90.(X11; Linux x86_64; id-ID) Presto/2.9.188 Version/12.00,11234.02,8934.77,AC554649,AC573533,Kimberlyport,New Carlosview,Bank C,Bank C,0
T002306,C4881,Payment,1759.09,2025-05-15,04:05:06,166.71.27.90,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/22.0.805.0 Safari/534.1",7367.17,5608.08,AC181028,AC832244,North Gary,North Bryan,Bank B,Bank B,0
T002307,C2457,Deposit,7232.1,2024-11-28,11:49:24,113.157.194.40,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.32.1 (KHTML, like Gecko) Version/5.0 Safari/531.32.1",9783.6,2551.5,AC892293,AC553497,Hawkinsstad,Sarahville,Bank E,Bank A,0
T002308,C4990,Withdrawal,7029.65,2024-09-09,05:28:11,115.219.30.107,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; mni-IN) AppleWebKit/534.46.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.46.6",600.19,600.19,AC173883,AC956991,Perezside,Harrismouth,Bank E,Bank B,0
T002309,C6248,Deposit,630.51,2025-05-30,14:51:06,116.192.235.14,"Mozilla/5.0 (Windows 98) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/41.0.875.0 Safari/536.1",1044.4,413.89,AC661539,AC903867,Maciaschester,Lewisburgh,Bank B,Bank E,0
